payment_id,customer_id,payment_method,date,amount
4943,82,internet banking,2020-02-05 07:48:47,73.37
4945,648,internet banking,2020-11-17 15:14:56,63.45
4946,43,internet banking,2021-08-20 21:34:03,20.28
4947,181,bank card online,2020-03-28 12:06:17,103.88
4948,869,payment in stores,2019-08-22 01:57:54,38.42
4949,871,internet banking,2019-06-22 04:37:20,22.56
4950,126,ATM,2021-08-28 18:18:31,68.42
4953,605,internet banking,2021-01-21 04:28:36,60.5
4954,39,bank card online,2020-05-31 23:21:55,138.88
4955,936,auto payment from a bank card,2020-09-21 23:59:44,74.91
4956,723,online wallet,2019-04-25 22:30:37,33.67
4957,262,internet banking,2020-04-20 21:26:13,32.63
4959,644,online wallet,2019-05-04 12:40:57,19.07
4962,17,auto payment from a bank card,2019-12-25 02:44:12,15.16
4963,479,auto payment from a bank card,2019-07-05 09:43:16,32.93
4964,934,bank card online,2019-11-16 21:39:01,167.2
4965,450,bank card online,2019-06-26 23:40:16,31.95
4966,893,internet banking,2021-11-28 13:34:56,47.11
4967,977,online wallet,2021-08-08 16:03:42,37.29
4968,402,online wallet,2019-04-09 10:03:41,44.09
4969,181,internet banking,2021-11-03 18:06:10,47.1
4970,898,bank card online,2020-06-06 01:41:34,78.85
4971,162,auto payment from a bank card,2021-08-21 15:39:39,71.48
4972,144,internet banking,2021-04-17 15:06:46,54.88
4973,448,bank card online,2020-02-11 16:36:57,149.06
4974,483,bank card online,2021-12-01 10:11:24,46.69
4975,762,bank card online,2020-07-29 10:46:37,29.27
4976,531,internet banking,2020-02-11 21:54:52,22.36
4977,566,internet banking,2021-12-12 10:01:07,41.4
4980,812,internet banking,2021-08-28 14:16:54,41.63
4981,226,bank card online,2020-09-26 02:16:10,39.31
4982,339,bank card online,2019-12-15 12:23:07,75.44
4983,573,internet banking,2021-07-15 04:44:32,192.67
4984,742,online wallet,2021-09-17 13:48:17,25.4
4986,176,auto payment from a bank card,2021-01-31 14:21:44,100.01
4989,595,auto payment from a bank card,2020-10-04 02:25:19,62.55
4990,382,auto payment from a bank card,2019-10-11 13:00:24,49.68
4991,575,internet banking,2020-06-03 17:47:29,55.63
4992,174,bank card online,2021-10-29 02:16:13,29.51
4993,876,auto payment from a bank card,2019-11-01 12:28:17,65.91
4994,201,auto payment from a bank card,2019-06-28 16:33:09,106.55
4996,343,online wallet,2020-01-03 13:51:59,71.19
4998,176,internet banking,2019-02-09 05:15:10,62.87
5000,985,bank card online,2020-05-05 13:37:45,50.94
5001,801,internet banking,2019-12-03 20:23:59,75.26
5002,383,ATM,2020-05-14 03:19:16,28.03
5003,485,online wallet,2021-12-25 16:25:17,55.13
5004,626,internet banking,2020-05-23 08:50:24,80.95
5005,937,bank card online,2021-08-27 06:09:48,40.45
5006,689,internet banking,2021-10-23 20:50:24,18.9
5007,705,ATM,2021-04-07 20:06:43,10.5
5008,189,internet banking,2021-06-10 06:12:48,32.07
5010,134,online wallet,2021-06-10 18:17:37,69.42
5012,179,bank card online,2020-11-19 04:19:58,47.88
5013,517,auto payment from a bank card,2021-02-02 06:49:54,110.74
5014,934,internet banking,2019-09-01 00:35:14,87.54
5015,132,internet banking,2019-04-24 02:31:42,62.87
5016,649,bank card online,2019-04-23 17:32:06,56.53
5017,402,online wallet,2019-02-21 10:29:09,15.21
5018,640,auto payment from a bank card,2019-01-01 05:27:05,94.06
5021,701,online wallet,2021-07-05 01:46:07,168.64
5023,716,internet banking,2020-09-26 08:49:27,41.56
5024,149,internet banking,2019-02-18 12:37:07,55.03
5025,448,online wallet,2019-06-10 01:51:04,25.37
5027,6,ATM,2019-04-02 10:10:36,55.33
5029,173,auto payment from a bank card,2021-01-15 04:24:52,57.33
5030,453,internet banking,2020-12-02 07:29:49,36.3
5031,394,online wallet,2020-06-30 15:55:34,32.95
5033,150,bank card online,2021-07-05 02:39:28,85.17
5034,383,ATM,2021-12-06 16:44:42,40.89
5035,976,bank card online,2019-09-15 11:49:59,82.44
5036,551,online wallet,2020-09-04 20:31:06,63.45
5037,231,auto payment from a bank card,2019-07-06 10:39:48,79.01
5038,778,ATM,2019-02-08 15:13:25,52.79
5039,55,internet banking,2019-11-01 21:53:20,42.99
5040,672,ATM,2021-08-02 09:31:10,24.88
5042,400,auto payment from a bank card,2019-09-23 16:47:22,99.04
5044,2,internet banking,2021-03-21 06:01:58,133.67
5045,580,internet banking,2020-08-06 21:48:11,45.59
5047,601,online wallet,2020-08-21 02:29:04,77.81
5048,399,internet banking,2020-01-01 04:18:27,22.72
5049,153,bank card online,2019-01-29 20:46:11,14.29
5050,700,internet banking,2019-05-13 08:15:40,32.78
5051,22,auto payment from a bank card,2019-03-12 15:23:48,24.49
5052,51,bank card online,2020-07-13 13:59:16,27.72
5055,600,ATM,2020-02-17 21:57:56,23.27
5056,624,bank card online,2020-12-30 16:09:32,39.61
5057,928,bank card online,2019-11-27 07:09:35,21.77
5058,567,internet banking,2021-06-08 01:05:40,38.82
5059,851,payment in stores,2021-11-27 17:09:32,17.13
5060,514,internet banking,2021-09-15 15:20:06,17.77
5061,964,internet banking,2020-05-12 13:49:20,125.14
5062,935,ATM,2021-12-29 03:12:49,44.37
5063,420,online wallet,2021-08-03 08:21:35,12.53
5064,278,internet banking,2020-07-02 10:53:03,25.83
5066,783,online wallet,2021-05-28 19:59:39,15.0
5067,166,online wallet,2021-01-27 01:32:34,21.76
5068,646,auto payment from a bank card,2019-08-26 21:48:32,36.02
5069,646,online wallet,2021-10-28 17:57:05,21.25
5070,761,internet banking,2020-07-05 01:43:06,33.13
5071,525,internet banking,2019-08-18 16:26:40,197.94
5072,978,payment in stores,2020-08-13 21:07:43,48.59
5074,533,online wallet,2021-12-05 22:34:35,15.98
5075,580,internet banking,2020-10-01 10:34:44,24.97
5076,619,bank card online,2020-05-03 13:22:40,14.12
5077,125,internet banking,2021-05-21 12:47:18,100.33
5078,572,auto payment from a bank card,2019-08-01 05:13:56,35.47
5079,109,online wallet,2021-05-30 07:39:21,27.76
5080,466,internet banking,2020-03-21 01:46:58,36.86
5081,228,internet banking,2021-10-05 23:37:08,68.42
5082,560,online wallet,2019-03-15 04:59:45,27.72
5083,231,internet banking,2021-03-01 18:17:58,35.38
5086,91,online wallet,2021-09-18 23:43:38,82.67
5087,369,internet banking,2021-03-29 18:43:09,12.12
5090,241,online wallet,2019-05-11 22:39:45,21.24
5092,943,internet banking,2020-08-28 01:13:43,32.76
5093,539,internet banking,2021-02-08 02:43:31,95.74
5094,999,internet banking,2021-12-20 05:30:29,35.04
5095,98,internet banking,2021-08-24 02:28:25,29.54
5096,613,ATM,2021-03-31 16:21:28,51.2
5098,956,online wallet,2021-07-08 13:56:53,53.77
5099,688,auto payment from a bank card,2019-12-26 19:22:41,82.58
5100,532,online wallet,2021-11-14 09:09:23,38.21
5101,780,internet banking,2020-10-28 23:19:03,56.49
5102,975,bank card online,2019-07-18 08:11:26,79.59
5103,776,internet banking,2020-04-19 22:46:14,25.82
5104,179,bank card online,2019-05-17 06:04:08,82.76
5105,965,internet banking,2020-01-02 13:31:52,27.5
5106,616,bank card online,2021-02-08 05:30:18,67.12
5107,891,sms payments,2021-04-18 03:45:56,59.08
5110,113,auto payment from a bank card,2019-02-09 13:53:51,19.65
5111,379,auto payment from a bank card,2021-09-06 21:47:06,44.43
5112,685,online wallet,2019-09-28 13:48:09,38.42
5113,191,auto payment from a bank card,2019-09-03 10:15:00,121.49
5114,580,sms payments,2021-04-16 03:44:26,33.76
5115,402,auto payment from a bank card,2020-06-22 20:25:29,105.37
5116,143,ATM,2021-11-29 22:57:45,116.65
5117,899,online wallet,2020-08-23 17:34:50,47.63
5118,309,payment in stores,2021-08-10 04:19:49,35.99
5119,207,bank card online,2020-10-17 14:57:50,39.73
5120,971,bank card online,2021-11-26 16:16:55,66.56
5121,116,internet banking,2019-07-29 20:34:11,43.66
5122,448,bank card online,2020-02-13 14:33:35,292.35
5123,50,internet banking,2019-11-22 00:10:51,48.82
5124,331,online wallet,2019-05-20 08:36:09,14.09
5125,873,bank card online,2020-08-06 15:27:00,50.38
5126,232,bank card online,2021-06-05 06:55:56,53.14
5127,402,internet banking,2019-06-17 08:20:19,218.83
5128,814,online wallet,2021-11-29 12:43:32,57.24
5130,26,internet banking,2019-10-07 17:43:39,32.56
5131,882,internet banking,2019-12-21 05:32:21,41.85
5133,187,sms payments,2020-11-13 08:11:00,60.61
5134,857,online wallet,2019-02-25 06:56:44,55.39
5135,854,internet banking,2021-08-05 16:35:08,69.07
5136,853,internet banking,2019-10-25 11:46:40,64.25
5137,317,internet banking,2021-12-16 07:59:04,132.42
5138,44,internet banking,2021-10-28 09:27:25,25.41
5139,1000,auto payment from a bank card,2020-11-07 13:40:02,33.7
5141,580,bank card online,2019-10-25 02:03:24,61.8
5142,397,internet banking,2021-09-30 05:38:59,53.32
5143,572,online wallet,2020-06-29 14:41:32,44.4
5144,621,bank card online,2019-04-26 09:11:00,43.97
5145,975,internet banking,2019-11-01 08:20:14,53.94
5147,444,auto payment from a bank card,2021-03-17 19:28:50,77.09
5148,374,internet banking,2020-01-02 17:13:26,53.53
5150,937,bank card online,2019-07-10 04:20:51,29.11
5151,681,internet banking,2020-07-26 06:51:54,15.17
5152,182,internet banking,2020-04-19 19:04:39,43.29
5153,564,internet banking,2021-07-14 18:54:31,115.17
5155,722,internet banking,2019-11-29 22:00:10,75.65
5156,996,internet banking,2019-11-09 16:30:30,30.0
5157,626,internet banking,2020-05-17 19:07:24,106.87
5158,776,internet banking,2020-01-22 22:14:55,150.55
5159,958,bank card online,2019-04-20 22:10:45,33.59
5160,917,auto payment from a bank card,2021-07-15 22:10:01,48.27
5162,373,bank card online,2019-05-27 21:09:14,13.37
5163,677,bank card online,2020-04-23 06:50:39,33.1
5164,696,internet banking,2019-06-18 05:55:53,42.0
5165,196,online wallet,2021-11-28 06:22:40,117.87
5166,861,bank card online,2019-01-01 14:16:18,218.83
5167,317,online wallet,2020-07-28 08:21:49,47.66
5168,586,internet banking,2020-04-11 19:29:54,22.9
5169,570,payment in stores,2019-08-08 13:56:14,37.84
5170,270,payment in stores,2021-08-23 00:53:28,78.41
5171,109,bank card online,2021-12-12 23:20:03,46.27
5172,71,internet banking,2021-12-06 21:59:10,53.01
5173,1,bank card online,2021-11-11 01:07:02,53.22
5174,520,internet banking,2020-01-03 22:44:35,65.55
5175,430,auto payment from a bank card,2020-07-30 18:49:52,58.4
5176,156,auto payment from a bank card,2020-08-17 22:36:58,58.36
5177,933,internet banking,2019-12-10 02:36:59,35.57
5178,542,bank card online,2019-09-05 07:46:00,62.1
5179,399,bank card online,2020-10-03 15:55:34,286.54
5182,661,internet banking,2021-01-05 09:07:26,37.51
5183,824,online wallet,2019-06-07 14:16:34,49.22
5184,44,online wallet,2021-07-04 20:28:05,67.12
5185,782,online wallet,2019-07-14 19:06:45,64.9
5186,890,online wallet,2019-08-12 03:25:53,91.36
5187,186,online wallet,2021-10-19 02:05:44,107.08
5188,780,auto payment from a bank card,2021-12-12 22:30:05,48.33
5189,887,bank card online,2019-06-06 12:35:16,96.5
5192,32,internet banking,2021-01-06 21:40:13,13.39
5193,728,internet banking,2021-03-24 03:27:28,45.02
5195,527,auto payment from a bank card,2019-11-08 15:20:11,33.97
5196,156,internet banking,2019-12-26 00:33:26,52.14
5198,623,bank card online,2019-12-13 14:50:49,71.5
5199,83,bank card online,2020-05-09 06:58:58,59.25
5200,361,internet banking,2019-10-05 16:44:15,80.77
5202,722,bank card online,2020-01-05 03:38:03,117.94
5203,331,internet banking,2020-09-02 03:25:41,13.37
5204,29,ATM,2021-07-07 08:32:29,19.93
5205,993,online wallet,2021-12-21 15:05:51,32.16
5206,150,internet banking,2021-01-13 18:07:53,22.01
5207,754,auto payment from a bank card,2020-06-20 10:42:24,78.19
5208,76,sms payments,2019-07-10 05:58:16,53.3
5209,372,auto payment from a bank card,2021-09-30 16:54:05,79.59
5210,432,sms payments,2019-02-19 03:13:32,73.6
5211,353,auto payment from a bank card,2019-08-02 03:29:00,50.87
5213,50,bank card online,2019-05-09 15:34:23,51.85
5214,233,online wallet,2019-09-25 12:51:47,284.08
5215,538,internet banking,2019-09-09 11:59:09,83.18
5217,906,bank card online,2021-07-15 16:08:53,50.69
5218,373,auto payment from a bank card,2020-07-22 22:44:55,49.81
5219,928,payment in stores,2019-11-17 05:30:13,21.29
5220,816,bank card online,2020-08-31 16:28:41,62.52
5221,420,bank card online,2019-08-10 04:19:01,69.01
5222,292,auto payment from a bank card,2020-11-24 09:53:12,75.44
5223,162,sms payments,2019-07-10 22:35:52,84.42
5225,511,internet banking,2021-05-08 23:03:48,22.98
5226,402,bank card online,2021-10-01 15:51:33,59.81
5227,360,online wallet,2019-04-17 22:44:05,80.86
5228,522,auto payment from a bank card,2019-08-08 19:26:03,46.09
5229,714,ATM,2021-04-06 20:37:55,33.65
5231,363,payment in stores,2020-04-27 22:44:06,90.68
5232,504,auto payment from a bank card,2019-02-28 02:42:46,158.35
5233,489,ATM,2020-11-26 05:45:36,18.1
5234,512,sms payments,2021-02-05 09:57:30,90.78
5235,307,internet banking,2020-01-11 19:34:25,40.57
5236,749,internet banking,2021-07-15 07:37:05,40.95
5237,282,auto payment from a bank card,2020-06-27 22:36:28,155.27
5238,536,internet banking,2019-09-05 23:54:27,132.38
5239,834,internet banking,2021-12-01 02:19:34,27.08
5240,412,internet banking,2019-03-28 04:53:21,40.88
5241,842,bank card online,2020-09-25 10:56:17,35.91
5242,392,auto payment from a bank card,2019-05-04 09:35:17,78.9
5243,355,ATM,2021-01-16 19:29:23,39.85
5244,447,auto payment from a bank card,2019-08-07 20:36:38,71.01
5246,97,internet banking,2019-12-17 22:56:49,83.09
5248,766,ATM,2021-06-11 03:21:12,73.87
5250,226,internet banking,2019-08-02 18:19:27,60.51
5251,697,bank card online,2019-05-18 18:31:02,42.74
5252,348,bank card online,2020-11-19 16:19:53,90.0
5253,322,online wallet,2020-01-06 09:22:09,27.21
5254,51,online wallet,2019-04-30 21:22:04,33.97
5255,192,internet banking,2019-02-02 01:48:03,43.6
5256,587,internet banking,2019-05-17 22:46:58,93.0
5257,674,bank card online,2021-09-28 14:19:27,21.22
5258,63,sms payments,2021-08-31 20:56:09,94.35
5261,510,internet banking,2020-12-30 21:27:52,42.18
5262,602,payment in stores,2021-06-20 05:38:50,40.33
5263,480,ATM,2021-11-21 14:40:40,80.4
5264,978,bank card online,2020-12-17 21:12:02,84.68
5265,918,bank card online,2020-11-04 20:53:17,103.07
5266,231,internet banking,2019-02-28 19:10:00,82.33
5267,896,online wallet,2021-08-07 04:52:59,37.14
5268,979,bank card online,2019-07-27 09:30:40,29.4
5269,891,auto payment from a bank card,2020-11-13 22:46:07,97.49
5270,709,internet banking,2021-02-09 20:01:36,80.1
5271,276,bank card online,2020-06-09 03:57:47,37.26
5272,72,online wallet,2021-08-06 12:59:50,31.33
5273,101,internet banking,2021-08-02 23:57:19,84.23
5274,586,payment in stores,2020-05-15 03:06:44,99.24
5275,260,bank card online,2021-10-14 21:46:20,50.48
5276,247,auto payment from a bank card,2021-02-26 00:56:23,53.08
5278,672,internet banking,2021-12-01 13:44:25,40.6
5279,505,internet banking,2020-01-05 17:42:20,52.06
5280,897,bank card online,2021-07-29 00:28:48,94.41
5281,461,internet banking,2021-11-02 05:18:56,203.28
5282,165,internet banking,2019-10-22 20:36:34,20.9
5283,766,bank card online,2020-12-29 09:51:16,61.8
5284,618,internet banking,2019-06-16 13:03:26,59.98
5285,368,payment in stores,2019-02-16 05:15:30,71.77
5286,958,internet banking,2020-08-24 06:11:53,63.22
5287,669,internet banking,2021-10-02 19:49:55,106.05
5289,776,online wallet,2020-12-28 06:37:02,67.56
5290,477,internet banking,2019-12-29 10:20:38,26.23
5291,477,bank card online,2019-08-01 15:36:57,29.25
5292,804,internet banking,2021-06-14 04:06:49,69.98
5293,736,internet banking,2020-07-08 05:21:49,102.53
5294,799,payment in stores,2020-07-06 23:38:13,38.68
5295,724,bank card online,2021-06-29 02:16:18,102.9
5296,947,internet banking,2019-12-14 10:33:19,29.54
5297,511,internet banking,2021-10-02 11:06:54,22.82
5298,836,online wallet,2020-02-25 16:42:38,109.98
5299,718,internet banking,2020-06-11 04:06:02,106.12
5300,50,bank card online,2020-04-24 14:01:50,62.16
5301,321,auto payment from a bank card,2019-09-17 00:22:59,34.92
5303,95,internet banking,2021-02-11 22:09:12,101.85
5304,63,sms payments,2020-10-26 07:14:56,32.56
5305,646,ATM,2020-11-07 16:16:19,38.13
5306,421,online wallet,2021-11-02 12:46:56,49.44
5307,399,online wallet,2019-12-25 14:19:41,51.12
5309,928,auto payment from a bank card,2020-09-19 20:02:02,39.46
5310,433,internet banking,2021-04-16 21:16:15,18.33
5311,321,auto payment from a bank card,2019-01-26 18:08:04,84.9
5312,620,internet banking,2020-08-05 00:09:39,26.63
5313,628,internet banking,2020-10-01 08:45:03,31.8
5314,558,online wallet,2021-02-17 21:49:53,67.2
5315,885,auto payment from a bank card,2020-01-20 01:27:14,29.82
5317,944,online wallet,2021-12-25 07:29:06,69.33
5318,976,internet banking,2021-11-23 00:34:39,69.93
5319,49,internet banking,2019-05-02 09:10:32,70.79
5320,859,sms payments,2021-02-07 10:10:17,17.33
5321,400,bank card online,2021-06-13 10:10:28,109.33
5323,392,auto payment from a bank card,2021-09-11 10:59:01,55.32
5324,763,internet banking,2020-05-19 18:52:07,16.36
5325,149,payment in stores,2020-02-08 07:18:46,38.7
5326,65,internet banking,2021-01-13 14:45:35,18.62
5327,613,auto payment from a bank card,2019-11-13 04:17:22,80.16
5329,513,internet banking,2019-01-22 13:28:50,28.58
5330,621,bank card online,2021-07-05 22:21:58,90.92
5332,913,payment in stores,2019-11-28 06:08:43,24.53
5333,397,bank card online,2019-09-17 07:46:28,47.44
5334,650,bank card online,2019-10-24 09:17:16,28.44
5336,237,internet banking,2021-04-10 13:40:55,100.83
5338,796,bank card online,2019-12-25 22:45:51,26.89
5339,156,bank card online,2019-11-29 05:29:11,48.48
5340,306,online wallet,2021-10-19 08:14:30,35.46
5342,470,payment in stores,2021-05-29 18:41:18,48.23
5343,494,bank card online,2021-03-13 06:40:11,184.05
5344,262,auto payment from a bank card,2020-06-04 00:18:36,45.7
5345,174,internet banking,2021-03-27 14:35:56,44.26
5346,979,bank card online,2020-11-20 14:01:47,47.23
5347,843,ATM,2019-01-30 00:49:55,66.14
5348,83,internet banking,2021-12-08 05:24:28,32.69
5349,455,online wallet,2020-01-18 03:41:35,106.72
5350,456,auto payment from a bank card,2020-08-17 04:30:01,110.96
5351,915,bank card online,2021-03-17 19:13:59,174.69
5352,362,online wallet,2021-12-28 12:03:52,22.83
5354,120,auto payment from a bank card,2019-07-01 11:20:29,12.24
5355,363,auto payment from a bank card,2020-09-04 16:42:47,25.6
5358,57,bank card online,2021-01-14 00:50:37,86.75
5359,975,online wallet,2020-07-02 21:16:51,58.53
5360,782,sms payments,2019-08-01 17:45:40,41.02
5361,405,internet banking,2020-05-26 10:11:33,58.5
5362,464,auto payment from a bank card,2019-06-26 15:36:07,39.03
5363,445,internet banking,2020-03-10 14:05:12,61.07
5364,571,online wallet,2021-10-26 00:19:56,92.95
5365,747,auto payment from a bank card,2019-05-22 20:48:19,61.32
5366,321,bank card online,2021-03-28 18:17:13,13.37
